"자치구","안심 주소","위도","경도","CCTV 수량","수정 일시"
"종로구","방범169_대명길 4_메인","37.5837","127.0014","1","2022-12-01"
"종로구","방범170_대명1길 25_검지1","37.5825","127.0008","1","2022-12-01"
"종로구","방범170_대명1길 25_메인","37.5825","127.0008","1","2022-12-01"
"종로구","방범171_혜화로10길 15-9_검지1","37.5888","127.0003","1","2022-12-01"
"종로구","방범171_혜화로10길 15-9_검지2","37.5888","127.0003","1","2022-12-01"
"종로구","방범171_혜화로10길 15-9_메인","37.5888","127.0003","1","2022-12-01"
"종로구","방범172_혜화로6길 70-1_검지1","37.5897","127.0021","1","2022-12-01"
"종로구","방범172_혜화로6길 70-1_메인","37.5897","127.0021","1","2022-12-01"
"종로구","방범173_창경궁로35길 55_검지1","37.5882","127.0025","1","2022-12-01"
"종로구","방범173_창경궁로35길 55_메인","37.5882","127.0025","1","2022-12-01"
"종로구","방범174_혜화로16길 26_검지1","37.5908","127.0004","1","2022-12-01"
"종로구","방범174_혜화로16길 26_검지2","37.5908","127.0004","1","2022-12-01"
"종로구","방범174_혜화로16길 26_메인","37.5908","127.0004","1","2022-12-01"
"종로구","방범175_창경궁로35길 19_검지1","37.5868","127.0019","1","2022-12-01"
"종로구","방범175_창경궁로35길 19_메인","37.5868","127.0019","1","2022-12-01"
"종로구","방범176_혜화로 32_검지1","37.5883","126.9997","1","2022-12-01"
"종로구","방범176_혜화로 32_메인","37.5883","126.9997","1","2022-12-01"
"종로구","방범177_명륜7길 1_검지1","37.5904","126.9933","1","2022-12-01"
"종로구","방범177_명륜7길 1_메인","37.5904","126.9933","1","2022-12-01"
"종로구","방범178_명륜2길 9-2_검지1","37.5890","126.9956","1","2022-12-01"
"종로구","방범178_명륜2길 9-2_메인","37.5890","126.9956","1","2022-12-01"
"종로구","방범179_명륜길 45-23_검지1","37.5895","126.9935","1","2022-12-01"
"종로구","방범179_명륜길 45-23_검지2","37.5895","126.9935","1","2022-12-01"
"종로구","방범179_명륜길 45-23_메인","37.5895","126.9935","1","2022-12-01"
"종로구","방범180_명륜4길 3_검지1","37.5894","126.9948","1","2022-12-01"
"종로구","방범180_명륜4길 3_메인","37.5894","126.9948","1","2022-12-01"
"종로구","방범181_명륜7길 55_검지1","37.5908","126.9958","1","2022-12-01"
"종로구","방범181_명륜7길 55_메인","37.5908","126.9958","1","2022-12-01"
"종로구","방범182_명륜10길 27_검지1","37.5903","126.9923","1","2022-12-01"
"종로구","방범182_명륜10길 27_메인","37.5903","126.9923","1","2022-12-01"
"종로구","방범183_성균관로7길 25_검지1","37.5876","126.9958","1","2022-12-01"
"종로구","방범183_성균관로7길 25_메인","37.5876","126.9958","1","2022-12-01"
"종로구","방범184_성균관로5길 83_검지1","37.5866","126.9941","1","2022-12-01"
"종로구","방범184_성균관로5길 83_메인","37.5866","126.9941","1","2022-12-01"
"종로구","방범185_명륜7길 26_검지1","37.5904","126.9944","1","2022-12-01"
"종로구","방범185_명륜7길 26_메인","37.5904","126.9944","1","2022-12-01"
"종로구","방범186_명륜9길 3-2_검지1","37.5911","126.9933","1","2022-12-01"
"종로구","방범186_명륜9길 3-2_메인","37.5911","126.9933","1","2022-12-01"
"종로구","방범187_종로51길 37_검지1","37.5736","127.0112","1","2022-12-01"
"종로구","방범187_종로51길 37_메인","37.5736","127.0112","1","2022-12-01"
"종로구","방범188_종로53길 21-4_검지1","37.5734","127.0135","1","2022-12-01"
"종로구","방범188_종로53길 21-4_메인","37.5734","127.0135","1","2022-12-01"
"종로구","방범189_종로44길 43_검지1","37.5707","127.0127","1","2022-12-01"
"종로구","방범189_종로44길 43_검지2","37.5707","127.0127","1","2022-12-01"
"종로구","방범189_종로44길 43_메인","37.5707","127.0127","1","2022-12-01"
"종로구","방범190_지봉로2길 1_검지1","37.5703","127.0162","1","2022-12-01"
"종로구","방범190_지봉로2길 1_메인","37.5703","127.0162","1","2022-12-01"
"종로구","방범191_종로48길 26-1_검지1","37.5711","127.0119","1","2022-12-01"
"종로구","방범191_종로48길 26-1_메인","37.5711","127.0119","1","2022-12-01"
"종로구","방범192_지봉로5길 24-2_검지1","37.5749","127.0147","1","2022-12-01"
"종로구","방범192_지봉로5길 24-2_메인1","37.5749","127.0147","1","2022-12-01"
"종로구","방범192_지봉로5길 24-2_메인2","37.5749","127.0147","1","2022-12-01"
"종로구","방범193_종로44길 9_검지1","37.5709","127.0106","1","2022-12-01"
"종로구","방범193_종로44길 9_검지2","37.5709","127.0106","1","2022-12-01"
"종로구","방범193_종로44길 9_메인","37.5709","127.0106","1","2022-12-01"
"종로구","방범194_청계천로 341_검지1","37.5701","127.0156","1","2022-12-01"
"종로구","방범194_청계천로 341_검지2","37.5701","127.0156","1","2022-12-01"
"종로구","방범194_청계천로 341_메인","37.5701","127.0156","1","2022-12-01"
"종로구","방범195_창신6가길 36_검지1","37.5755","127.0127","1","2022-12-01"
"종로구","방범195_창신6가길 36_검지2","37.5755","127.0127","1","2022-12-01"
"종로구","방범195_창신6가길 36_메인","37.5755","127.0127","1","2022-12-01"
"종로구","방범196_낙산성곽동길 72_검지1","37.5788","127.0087","1","2022-12-01"
"종로구","방범196_낙산성곽동길 72_검지2","37.5788","127.0087","1","2022-12-01"
"종로구","방범196_낙산성곽동길 72_메인","37.5788","127.0087","1","2022-12-01"
"종로구","방범197_창신길 97_검지1","37.5760","127.0104","1","2022-12-01"
"종로구","방범197_창신길 97_메인","37.5760","127.0104","1","2022-12-01"
"종로구","방범198_낙산성곽동길 18-1_검지1","37.5741","127.0093","1","2022-12-01"
"종로구","방범198_낙산성곽동길 18-1_메인","37.5741","127.0093","1","2022-12-01"
"종로구","방범199_창신길 39-10_검지1","37.5736","127.0101","1","2022-12-01"
"종로구","방범199_창신길 39-10_메인","37.5736","127.0101","1","2022-12-01"
"종로구","방범200_창신5길 37_검지1","37.5743","127.0124","1","2022-12-01"
"종로구","방범200_창신5길 37_검지2","37.5743","127.0124","1","2022-12-01"
"종로구","방범200_창신5길 37_메인","37.5743","127.0124","1","2022-12-01"
"종로구","방범201_종로51나길 3_검지1","37.5725","127.0122","1","2022-12-01"
"종로구","방범201_종로51나길 3_검지2","37.5725","127.0122","1","2022-12-01"
"종로구","방범201_종로51나길 3_메인","37.5725","127.0122","1","2022-12-01"
"종로구","방범202_창신길 156_검지1","37.5781","127.0091","1","2022-12-01"
"종로구","방범202_창신길 156_검지2","37.5781","127.0091","1","2022-12-01"
"종로구","방범202_창신길 156_검지3","37.5781","127.0091","1","2022-12-01"
"종로구","방범202_창신길 156_메인","37.5781","127.0091","1","2022-12-01"
"종로구","방범203_지봉로13길 14_검지1","37.5788","127.0148","1","2022-12-01"
"종로구","방범203_지봉로13길 14_검지2","37.5788","127.0148","1","2022-12-01"
"종로구","방범203_지봉로13길 14_메인","37.5788","127.0148","1","2022-12-01"
"종로구","방범204_지봉로13가길 69_검지1","37.5760","127.0128","1","2022-12-01"
"종로구","방범204_지봉로13가길 69_메인","37.5760","127.0128","1","2022-12-01"
"종로구","방범205_지봉로17길 47_검지1","37.5799","127.0130","1","2022-12-01"
"종로구","방범205_지봉로17길 47_메인","37.5799","127.0130","1","2022-12-01"
"종로구","방범206_지봉로13길 82_검지1","37.5771","127.0124","1","2022-12-01"
"종로구","방범206_지봉로13길 82_메인","37.5771","127.0124","1","2022-12-01"
"종로구","방범207_지봉로11길 30_검지1","37.5769","127.0138","1","2022-12-01"
"종로구","방범207_지봉로11길 30_메인","37.5769","127.0138","1","2022-12-01"
"종로구","방범208_지봉로 107_검지1","37.5797","127.0151","1","2022-12-01"
"종로구","방범208_지봉로 107_메인","37.5797","127.0151","1","2022-12-01"
"종로구","방범209_종로57길 8-13_검지1","37.5738","127.0175","1","2022-12-01"
"종로구","방범209_종로57길 8-13_메인","37.5738","127.0175","1","2022-12-01"
"종로구","방범210_지봉로12길 55_검지1","37.5786","127.0162","1","2022-12-01"
"종로구","방범210_지봉로12길 55_검지2","37.5786","127.0162","1","2022-12-01"
"종로구","방범210_지봉로12길 55_메인","37.5786","127.0162","1","2022-12-01"
"종로구","방범211_지봉로12가길 9_검지1","37.5767","127.0168","1","2022-12-01"
"종로구","방범211_지봉로12가길 9_검지2","37.5767","127.0168","1","2022-12-01"
"종로구","방범211_지봉로12가길 9_메인","37.5767","127.0168","1","2022-12-01"
"종로구","방범212_지봉로8길 18-1_검지1","37.5755","127.0166","1","2022-12-01"
"종로구","방범212_지봉로8길 18-1_메인","37.5755","127.0166","1","2022-12-01"
"종로구","방범213_지봉로12길 31_검지1","37.5776","127.0165","1","2022-12-01"
"종로구","방범213_지봉로12길 31_메인","37.5776","127.0165","1","2022-12-01"
"종로구","방범214_보문로7길 6_검지1","37.5777","127.0227","1","2022-12-01"
"종로구","방범214_보문로7길 6_검지2","37.5777","127.0227","1","2022-12-01"
"종로구","방범214_보문로7길 6_메인","37.5777","127.0227","1","2022-12-01"
"종로구","방범215-1_종로63길 19_검지1","37.5750","127.0185","1","2022-12-01"
"종로구","방범215_종로63길 15_검지1","37.5747","127.0185","1","2022-12-01"
"종로구","방범215_종로63길 15_검지2","37.5747","127.0185","1","2022-12-01"
"종로구","방범215_종로63길 15_메인","37.5747","127.0185","1","2022-12-01"
"종로구","방범216_숭인동1가길 1-5_검지1","37.5768","127.0209","1","2022-12-01"
"종로구","방범216_숭인동1가길 1-5_메인","37.5768","127.0209","1","2022-12-01"
"종로구","방범217_숭인동1나길 11_검지1","37.5772","127.0204","1","2022-12-01"
"종로구","방범217_숭인동1나길 11_검지2","37.5772","127.0204","1","2022-12-01"
"종로구","방범217_숭인동1나길 11_메인","37.5772","127.0204","1","2022-12-01"
"종로구","방범219_종로65길 26_검지1","37.5757","127.0199","1","2022-12-01"
"종로구","방범219_종로65길 26_검지2","37.5757","127.0199","1","2022-12-01"
"종로구","방범219_종로65길 26_메인","37.5757","127.0199","1","2022-12-01"
"종로구","방범220_종로58길 30_검지1","37.5718","127.0184","1","2022-12-01"
"종로구","방범220_종로58길 30_검지2","37.5718","127.0184","1","2022-12-01"
"종로구","방범220_종로58길 30_메인","37.5718","127.0184","1","2022-12-01"
"종로구","방범221_종로58길 27_검지1","37.5724","127.0183","1","2022-12-01"
"종로구","방범221_종로58길 27_검지2","37.5724","127.0183","1","2022-12-01"
"종로구","방범221_종로58길 27_메인","37.5724","127.0183","1","2022-12-01"
"종로구","방범222_종로63가길 46_검지1","37.5761","127.0189","1","2022-12-01"
"종로구","방범222_종로63가길 46_검지2","37.5761","127.0189","1","2022-12-01"
"종로구","방범222_종로63가길 46_메인","37.5761","127.0189","1","2022-12-01"
"종로구","방범223_숭인동1길 41_검지1","37.5766","127.0196","1","2022-12-01"
"종로구","방범223_숭인동1길 41_검지2","37.5766","127.0196","1","2022-12-01"
"종로구","방범223_숭인동1길 41_메인","37.5766","127.0196","1","2022-12-01"
"종로구","방범224_난계로29길 49_검지1","37.5738","127.0204","1","2022-12-01"
"종로구","방범224_난계로29길 49_검지2","37.5738","127.0204","1","2022-12-01"
"종로구","방범224_난계로29길 49_메인","37.5738","127.0204","1","2022-12-01"
"종로구","방범225_종로58길 40_검지1","37.5715","127.0185","1","2022-12-01"
"종로구","방범225_종로58길 40_메인","37.5715","127.0185","1","2022-12-01"
"종로구","방범226_숭인동2길 30_검지1","37.5781","127.0202","1","2022-12-01"
"종로구","방범226_숭인동2길 30_검지2","37.5781","127.0202","1","2022-12-01"
"종로구","방범226_숭인동2길 30_메인","37.5781","127.0202","1","2022-12-01"
"종로구","방범227_숭인동2길 41_검지1","37.5778","127.0196","1","2022-12-01"
"종로구","방범227_숭인동2길 41_검지2","37.5778","127.0196","1","2022-12-01"
"종로구","방범227_숭인동2길 41_메인","37.5778","127.0196","1","2022-12-01"
"종로구","방범228_숭인동길 40_검지1","37.5769","127.0220","1","2022-12-01"
"종로구","방범228_숭인동길 40_검지2","37.5769","127.0220","1","2022-12-01"
"종로구","방범228_숭인동길 40_메인","37.5769","127.0220","1","2022-12-01"
"종로구","방범229-1_숭인동1길 42-11_검지1","37.5768","127.0201","1","2022-12-01"
"종로구","방범229-1_숭인동1길 42-11_검지2","37.5768","127.0201","1","2022-12-01"
"종로구","방범229_종로67길 41_검지1","37.5767","127.0203","1","2022-12-01"
"종로구","방범229_종로67길 41_검지2","37.5767","127.0203","1","2022-12-01"
"종로구","방범229_종로67길 41_메인","37.5767","127.0203","1","2022-12-01"
"종로구","방범230_보문로 3_검지1","37.5759","127.0230","1","2022-12-01"
"종로구","방범230_보문로 3_검지2","37.5759","127.0230","1","2022-12-01"
"종로구","방범230_보문로 3_검지3","37.5759","127.0230","1","2022-12-01"
"종로구","방범230_보문로 3_메인","37.5759","127.0230","1","2022-12-01"
"종로구","방범231_보문로9길 3-6_검지1","37.5782","127.0226","1","2022-12-01"
"종로구","방범231_보문로9길 3-6_검지2","37.5782","127.0226","1","2022-12-01"
"종로구","방범231_보문로9길 3-6_메인","37.5782","127.0226","1","2022-12-01"
"종로구","방범232_종로65길 20-14_검지1","37.5757","127.0207","1","2022-12-01"
"종로구","방범232_종로65길 20-14_검지2","37.5757","127.0207","1","2022-12-01"
"종로구","방범232_종로65길 20-14_검지3","37.5757","127.0207","1","2022-12-01"
"종로구","방범232_종로65길 20-14_메인","37.5757","127.0207","1","2022-12-01"
"종로구","방범233_세검정로 260_검지1","37.6016","126.9614","1","2022-12-01"
"종로구","방범233_세검정로 260_검지2","37.6016","126.9614","1","2022-12-01"
"종로구","방범233_세검정로 260_메인","37.6016","126.9614","1","2022-12-01"
"종로구","방범234_평창24길 24_검지1","37.6090","126.9764","1","2022-12-01"
"종로구","방범234_평창24길 24_검지2","37.6090","126.9764","1","2022-12-01"
"종로구","방범234_평창24길 24_메인","37.6090","126.9764","1","2022-12-01"
"종로구","방범235_홍지문길 88_검지1","37.6060","126.9577","1","2022-12-01"
"종로구","방범235_홍지문길 88_검지2","37.6060","126.9577","1","2022-12-01"
"종로구","방범235_홍지문길 88_메인","37.6060","126.9577","1","2022-12-01"
"종로구","방범236_사직로1가길 10_검지1","37.5733","126.9634","1","2022-12-01"
"종로구","방범236_사직로1가길 10_검지2","37.5733","126.9634","1","2022-12-01"
"종로구","방범236_사직로1가길 10_메인","37.5733","126.9634","1","2022-12-01"
"종로구","방범237_수표로28길 17_검지1","37.5729","126.9895","1","2022-12-01"
"종로구","방범237_수표로28길 17_메인","37.5729","126.9895","1","2022-12-01"
"종로구","방범238_자하문로28가길 8_검지1","37.5858","126.9717","1","2022-12-01"
"종로구","방범238_자하문로28가길 8_메인","37.5858","126.9717","1","2022-12-01"
"종로구","방범239_수표로20길 13_검지1","37.5699","126.9904","1","2022-12-01"
"종로구","방범239_수표로20길 13_메인","37.5699","126.9904","1","2022-12-01"
"종로구","방범240_대학로11길 27_검지1","37.5821","127.0001","1","2022-12-01"
"종로구","방범240_대학로11길 27_검지2","37.5821","127.0001","1","2022-12-01"
"종로구","방범240_대학로11길 27_검지3","37.5821","127.0001","1","2022-12-01"
"종로구","방범240_대학로11길 27_메인","37.5821","127.0001","1","2022-12-01"
"종로구","방범241_지봉로 85-64_검지1","37.5774","127.0147","1","2022-12-01"
"종로구","방범241_지봉로 85-64_검지2","37.5774","127.0147","1","2022-12-01"
"종로구","방범241_지봉로 85-64_메인","37.5774","127.0147","1","2022-12-01"
"종로구","방범242_지봉로14길 6_검지1","37.5781","127.0158","1","2022-12-01"
"종로구","방범242_지봉로14길 6_검지2","37.5781","127.0158","1","2022-12-01"
"종로구","방범242_지봉로14길 6_메인","37.5781","127.0158","1","2022-12-01"
"종로구","방범243_종로62길 10_검지1","37.5734","127.0191","1","2022-12-01"
"종로구","방범243_종로62길 10_검지2","37.5734","127.0191","1","2022-12-01"
"종로구","방범243_종로62길 10_메인","37.5734","127.0191","1","2022-12-01"
"종로구","방범244_동숭길 101_검지1","37.5827","127.0039","1","2022-12-01"
"종로구","방범244_동숭길 101_메인","37.5827","127.0039","1","2022-12-01"
"종로구","방범245_창신길 12_검지1","37.5723","127.0107","1","2022-12-01"
"종로구","방범245_창신길 12_검지2","37.5723","127.0107","1","2022-12-01"
"종로구","방범245_창신길 12_메인","37.5723","127.0107","1","2022-12-01"
"종로구","방범246_통일로16길 3_검지1","37.5757","126.9572","1","2022-12-01"
"종로구","방범246_통일로16길 3_검지2","37.5757","126.9572","1","2022-12-01"
"종로구","방범246_통일로16길 3_검지3","37.5757","126.9572","1","2022-12-01"
"종로구","방범246_통일로16길 3_메인","37.5757","126.9572","1","2022-12-01"
"종로구","방범247_통일로12길 58-2_검지1","37.5748","126.9619","1","2022-12-01"
"종로구","방범247_통일로12길 58-2_검지2","37.5748","126.9619","1","2022-12-01"
"종로구","방범247_통일로12길 58-2_검지3","37.5748","126.9619","1","2022-12-01"
"종로구","방범247_통일로12길 58-2_메인","37.5748","126.9619","1","2022-12-01"
"종로구","방범248_필운대로 23_검지1","37.5781","126.9693","1","2022-12-01"
"종로구","방범248_필운대로 23_검지2","37.5781","126.9693","1","2022-12-01"
"종로구","방범248_필운대로 23_메인","37.5781","126.9693","1","2022-12-01"
"종로구","방범249_옥인6길 54_검지1","37.5798","126.9649","1","2022-12-01"
"종로구","방범249_옥인6길 54_검지2","37.5798","126.9649","1","2022-12-01"
"종로구","방범249_옥인6길 54_검지3","37.5798","126.9649","1","2022-12-01"
"종로구","방범249_옥인6길 54_메인","37.5798","126.9649","1","2022-12-01"
"종로구","방범250_창의문로5길 59_검지1","37.5897","126.9639","1","2022-12-01"
"종로구","방범250_창의문로5길 59_검지2","37.5897","126.9639","1","2022-12-01"
"종로구","방범250_창의문로5길 59_메인","37.5897","126.9639","1","2022-12-01"
"종로구","방범251_평창12길 8-15_검지1","37.6068","126.9683","1","2022-12-01"
"종로구","방범251_평창12길 8-15_검지2","37.6068","126.9683","1","2022-12-01"
"종로구","방범251_평창12길 8-15_검지3","37.6068","126.9683","1","2022-12-01"
"종로구","방범251_평창12길 8-15_메인","37.6068","126.9683","1","2022-12-01"
"종로구","방범252_비봉길 15_검지1","37.6099","126.9565","1","2022-12-01"
"종로구","방범252_비봉길 15_검지2","37.6099","126.9565","1","2022-12-01"
"종로구","방범252_비봉길 15_검지3","37.6099","126.9565","1","2022-12-01"
"종로구","방범252_비봉길 15_메인","37.6099","126.9565","1","2022-12-01"
"종로구","방범253_성균관로5길 29_검지1","37.5846","126.9959","1","2022-12-01"
"종로구","방범253_성균관로5길 29_검지2","37.5846","126.9959","1","2022-12-01"
"종로구","방범253_성균관로5길 29_검지3","37.5846","126.9959","1","2022-12-01"
"종로구","방범253_성균관로5길 29_메인","37.5846","126.9959","1","2022-12-01"
"종로구","방범254_지봉로11길 13_검지1","37.5768","127.0146","1","2022-12-01"
"종로구","방범254_지봉로11길 13_검지2","37.5768","127.0146","1","2022-12-01"
"종로구","방범254_지봉로11길 13_메인","37.5768","127.0146","1","2022-12-01"
"종로구","방범255_종로44길 29_검지1","37.5707","127.0119","1","2022-12-01"
"종로구","방범255_종로44길 29_검지2","37.5707","127.0119","1","2022-12-01"
"종로구","방범255_종로44길 29_메인","37.5707","127.0119","1","2022-12-01"
"종로구","방범256_돈화문로9길 26_검지1","37.5717","126.9905","1","2022-12-01"
"종로구","방범256_돈화문로9길 26_검지2","37.5717","126.9905","1","2022-12-01"
"종로구","방범256_돈화문로9길 26_메인","37.5717","126.9905","1","2022-12-01"
"종로구","방범257_자하문로36길 16_검지1","37.5903","126.9683","1","2022-12-01"
"종로구","방범257_자하문로36길 16_검지2","37.5903","126.9683","1","2022-12-01"
"종로구","방범257_자하문로36길 16_메인","37.5903","126.9683","1","2022-12-01"
"종로구","방범258_자하문로 3_검지1","37.5765","126.9724","1","2022-12-01"
"종로구","방범258_자하문로 3_검지2","37.5765","126.9724","1","2022-12-01"
"종로구","방범258_자하문로 3_검지3","37.5765","126.9724","1","2022-12-01"
"종로구","방범258_자하문로 3_메인","37.5765","126.9724","1","2022-12-01"
"종로구","방범259_율곡로3길 49_검지1","37.5773","126.9825","1","2022-12-01"
"종로구","방범259_율곡로3길 49_검지2","37.5773","126.9825","1","2022-12-01"
"종로구","방범259_율곡로3길 49_메인","37.5773","126.9825","1","2022-12-01"
"종로구","방범260_세검정로9길 51_검지1","37.6053","126.9602","1","2022-12-01"
"종로구","방범260_세검정로9길 51_검지2","37.6053","126.9602","1","2022-12-01"
"종로구","방범260_세검정로9길 51_메인","37.6053","126.9602","1","2022-12-01"
"종로구","방범261_창덕궁3길 33_검지1","37.5824","126.9884","1","2022-12-01"
"종로구","방범261_창덕궁3길 33_검지2","37.5824","126.9884","1","2022-12-01"
"종로구","방범261_창덕궁3길 33_메인","37.5824","126.9884","1","2022-12-01"
"종로구","방범262_종로11길 9-20_검지1","37.5709","126.9850","1","2022-12-01"
"종로구","방범262_종로11길 9-20_검지2","37.5709","126.9850","1","2022-12-01"
"종로구","방범262_종로11길 9-20_메인","37.5709","126.9850","1","2022-12-01"
"종로구","방범263_수표로26길 22_검지1","37.5723","126.9903","1","2022-12-01"
"종로구","방범263_수표로26길 22_검지2","37.5723","126.9903","1","2022-12-01"
"종로구","방범263_수표로26길 22_메인","37.5723","126.9903","1","2022-12-01"
"종로구","방범264_율곡로23길 1_검지1","37.5750","127.0061","1","2022-12-01"
"종로구","방범264_율곡로23길 1_검지2","37.5750","127.0061","1","2022-12-01"
"종로구","방범264_율곡로23길 1_메인","37.5750","127.0061","1","2022-12-01"
"종로구","방범265_동숭4가길 7_검지1","37.5836","127.0041","1","2022-12-01"
"종로구","방범265_동숭4가길 7_검지2","37.5836","127.0041","1","2022-12-01"
"종로구","방범265_동숭4가길 7_메인","37.5836","127.0041","1","2022-12-01"
"종로구","방범266_대학로5길 16_검지1","37.5785","127.0011","1","2022-12-01"
"종로구","방범266_대학로5길 16_검지2","37.5785","127.0011","1","2022-12-01"
"종로구","방범266_대학로5길 16_메인","37.5785","127.0011","1","2022-12-01"
"종로구","방범267_창경궁로35가길 22_검지1","37.5874","127.0007","1","2022-12-01"
"종로구","방범267_창경궁로35가길 22_검지2","37.5874","127.0007","1","2022-12-01"
"종로구","방범267_창경궁로35가길 22_검지3","37.5874","127.0007","1","2022-12-01"
"종로구","방범267_창경궁로35가길 22_메인","37.5874","127.0007","1","2022-12-01"
"종로구","방범268_혜화로12길 24_검지1","37.5900","127.0001","1","2022-12-01"
"종로구","방범268_혜화로12길 24_검지2","37.5900","127.0001","1","2022-12-01"
"종로구","방범268_혜화로12길 24_검지3","37.5900","127.0001","1","2022-12-01"
"종로구","방범268_혜화로12길 24_메인","37.5900","127.0001","1","2022-12-01"
"종로구","방범269_창신8길 42-2_검지1","37.5777","127.0109","1","2022-12-01"
"종로구","방범269_창신8길 42-2_검지2","37.5777","127.0109","1","2022-12-01"
"종로구","방범269_창신8길 42-2_메인","37.5777","127.0109","1","2022-12-01"
"종로구","방범270_지봉로14길 37_검지1","37.5792","127.0165","1","2022-12-01"
"종로구","방범270_지봉로14길 37_검지2","37.5792","127.0165","1","2022-12-01"
"종로구","방범270_지봉로14길 37_메인","37.5792","127.0165","1","2022-12-01"
"종로구","방범271_종로 368_검지1","37.5736","127.0184","1","2022-12-01"
"종로구","방범271_종로 368_검지2","37.5736","127.0184","1","2022-12-01"
"종로구","방범271_종로 368_메인","37.5736","127.0184","1","2022-12-01"
"종로구","방범272_자하문로21길 10_검지1","37.5832","126.9697","1","2022-12-01"
"종로구","방범272_자하문로21길 10_검지2","37.5832","126.9697","1","2022-12-01"
"종로구","방범272_자하문로21길 10_메인","37.5832","126.9697","1","2022-12-01"
"종로구","방범273_자하문로1나길 3-2_검지1","37.5768","126.9716","1","2022-12-01"
"종로구","방범273_자하문로1나길 3-2_검지2","37.5768","126.9716","1","2022-12-01"
"종로구","방범273_자하문로1나길 3-2_메인","37.5768","126.9716","1","2022-12-01"
"종로구","방범274_북촌로1길 28_검지1","37.5773","126.9841","1","2022-12-01"
"종로구","방범274_북촌로1길 28_검지2","37.5773","126.9841","1","2022-12-01"
"종로구","방범274_북촌로1길 28_메인","37.5773","126.9841","1","2022-12-01"
"종로구","방범275_창의문로5다길 22-2_검지1","37.5888","126.9628","1","2022-12-01"
"종로구","방범275_창의문로5다길 22-2_검지2","37.5888","126.9628","1","2022-12-01"
"종로구","방범275_창의문로5다길 22-2_메인","37.5888","126.9628","1","2022-12-01"
"종로구","방범276_평창8길 12_검지1","37.6041","126.9663","1","2022-12-01"
"종로구","방범276_평창8길 12_검지2","37.6041","126.9663","1","2022-12-01"
"종로구","방범276_평창8길 12_메인","37.6041","126.9663","1","2022-12-01"
"종로구","방범277_통일로 266_검지1","37.5761","126.9568","1","2022-12-01"
"종로구","방범277_통일로 266_검지2","37.5761","126.9568","1","2022-12-01"
"종로구","방범277_통일로 266_메인","37.5761","126.9568","1","2022-12-01"
"종로구","방범278_사직로1길 47_검지1","37.5742","126.9618","1","2022-12-01"
"종로구","방범278_사직로1길 47_검지2","37.5742","126.9618","1","2022-12-01"
"종로구","방범278_사직로1길 47_검지3","37.5742","126.9618","1","2022-12-01"
"종로구","방범278_사직로1길 47_메인","37.5742","126.9618","1","2022-12-01"
"종로구","방범279_북촌로6길 13-2_검지1","37.5803","126.9857","1","2022-12-01"
"종로구","방범279_북촌로6길 13-2_검지2","37.5803","126.9857","1","2022-12-01"
"종로구","방범279_북촌로6길 13-2_메인","37.5803","126.9857","1","2022-12-01"
"종로구","방범280_종로18길 21_검지1","37.5693","126.9914","1","2022-12-01"
"종로구","방범280_종로18길 21_검지2","37.5693","126.9914","1","2022-12-01"
"종로구","방범280_종로18길 21_메인","37.5693","126.9914","1","2022-12-01"
"종로구","방범281_창경궁로16길 26_검지1","37.5744","126.9990","1","2022-12-01"
"종로구","방범281_창경궁로16길 26_검지2","37.5744","126.9990","1","2022-12-01"
"종로구","방범281_창경궁로16길 26_메인","37.5744","126.9990","1","2022-12-01"
"종로구","방범282-1_동숭4라길17-1_검지1","37.5838","127.0059","1","2022-12-01"
"종로구","방범282_동숭4라길 9_검지1","37.5840","127.0058","1","2022-12-01"
"종로구","방범282_동숭4라길 9_검지2","37.5840","127.0058","1","2022-12-01"
"종로구","방범282_동숭4라길 9_메인","37.5840","127.0058","1","2022-12-01"
"종로구","방범283_명륜길 2_검지1","37.5878","126.9966","1","2022-12-01"
"종로구","방범283_명륜길 2_검지2","37.5878","126.9966","1","2022-12-01"
"종로구","방범283_명륜길 2_검지3","37.5878","126.9966","1","2022-12-01"
"종로구","방범283_명륜길 2_메인","37.5878","126.9966","1","2022-12-01"
"종로구","방범284_대학로14길 17_검지1","37.5841","127.0026","1","2022-12-01"
"종로구","방범284_대학로14길 17_검지2","37.5841","127.0026","1","2022-12-01"
"종로구","방범284_대학로14길 17_메인","37.5841","127.0026","1","2022-12-01"
"종로구","방범285_창신5라길 23-2_검지1","37.5742","127.0131","1","2022-12-01"
"종로구","방범285_창신5라길 23-2_검지2","37.5742","127.0131","1","2022-12-01"
"종로구","방범285_창신5라길 23-2_검지3","37.5742","127.0131","1","2022-12-01"
"종로구","방범285_창신5라길 23-2_메인","37.5742","127.0131","1","2022-12-01"
"종로구","방범286_창신8길 3_검지1","37.5768","127.0102","1","2022-12-01"
"종로구","방범286_창신8길 3_검지2","37.5768","127.0102","1","2022-12-01"
"종로구","방범286_창신8길 3_검지3","37.5768","127.0102","1","2022-12-01"
"종로구","방범286_창신8길 3_메인","37.5768","127.0102","1","2022-12-01"
"종로구","방범287_지봉로13가길 35_검지1","37.5774","127.0132","1","2022-12-01"
"종로구","방범287_지봉로13가길 35_검지2","37.5774","127.0132","1","2022-12-01"
"종로구","방범287_지봉로13가길 35_메인","37.5774","127.0132","1","2022-12-01"
"종로구","방범288_종로57길 22_검지1","37.5742","127.0166","1","2022-12-01"
